frame_idx,srno,edsr,basicvsrpp,rvrt,resshift50m,wrd_kcs_wsdf
36,0.4250137789,0.4471227619,0.4834207123,0.5213516434,0.4426026330,0.4087086576
37,0.4232892880,0.4454808148,0.4872480492,0.5286749491,0.4400806301,0.4071635975
38,0.4231414010,0.4452219666,0.4892032319,0.5298348484,0.4380999934,0.4095755396
39,0.4145840665,0.4389008251,0.4850751382,0.5240846676,0.4295653671,0.3989058562
40,0.4082992493,0.4314022465,0.4815477176,0.5196936911,0.4254795917,0.3920973048
41,0.4072248252,0.4304841325,0.4822927535,0.5207403576,0.4208151437,0.3885076608
42,0.4036965212,0.4265910939,0.4795076275,0.5176946873,0.4193422425,0.3884865984
43,0.4036154655,0.4279025233,0.4795637685,0.5168543104,0.4170608728,0.3851879852
44,0.4026724730,0.4271792458,0.4795275677,0.5182888608,0.4141418506,0.3859735924
45,0.4065005289,0.4282870446,0.4811704317,0.5189745489,0.4167232503,0.3852813619
46,0.4141096037,0.4351596922,0.4853993348,0.5247341587,0.4253062940,0.3924006708
47,0.4078427689,0.4291533069,0.4798362115,0.5224677276,0.4209965355,0.3878701085
48,0.4075407094,0.4277134601,0.4743773903,0.5169906804,0.4217654788,0.3889308083
49,0.4068398455,0.4282532846,0.4677797921,0.5105688956,0.4249548242,0.3899762154
50,0.4085803845,0.4289321909,0.4605638179,0.5035530308,0.4292079503,0.3927224508
51,0.4115190378,0.4338648562,0.4566491892,0.5018622905,0.4304447822,0.3943841311
52,0.4161086265,0.4413103041,0.4583189353,0.5017866477,0.4322490746,0.4010988553
53,0.4186088977,0.4445124395,0.4592776645,0.5045461874,0.4324211100,0.4009433882
54,0.4174865025,0.4431443768,0.4568729850,0.5002137540,0.4308435140,0.3993468297
55,0.4194381474,0.4425083636,0.4611065441,0.5026769511,0.4314961218,0.3987875702
56,0.4178075099,0.4435126853,0.4660167799,0.5077258838,0.4331814109,0.4029889198
57,0.4160090054,0.4430613589,0.4708435081,0.5130326317,0.4339961521,0.4035003766
58,0.4273451973,0.4521913728,0.4815436059,0.5215537115,0.4450212105,0.4151250697
59,0.4297216623,0.4527168868,0.4825569186,0.5249215611,0.4438606245,0.4116379680
60,0.4303304748,0.4502620435,0.4846896626,0.5265600357,0.4435473427,0.4101468941
61,0.4261292757,0.4471414687,0.4843894941,0.5271895405,0.4392086934,0.4009492298
62,0.4182116343,0.4411648476,0.4828595415,0.5245700005,0.4347761480,0.3959225275
63,0.4112192426,0.4342760145,0.4816122880,0.5224985311,0.4312847585,0.3896004225
64,0.4063145477,0.4270064833,0.4764491872,0.5170982082,0.4255188111,0.3863182969
65,0.4034327018,0.4233320327,0.4744822281,0.5166857565,0.4216835431,0.3819780713
66,0.4002861890,0.4219072296,0.4735902791,0.5151484642,0.4166230036,0.3821058466
67,0.3999522928,0.4225266103,0.4738908764,0.5182266134,0.4172924227,0.3808191905
68,0.3999127870,0.4246860853,0.4751388702,0.5180814037,0.4182695112,0.3863680496
69,0.4000791083,0.4256644880,0.4795447445,0.5202475402,0.4197647420,0.3931444994
70,0.4109270524,0.4360359611,0.4868483665,0.5294111506,0.4262546909,0.4127142357
71,0.4081435782,0.4356832891,0.4924834365,0.5264677981,0.4248188457,0.4363848511
